id_biblioteca,nombre_biblioteca,id_depto,año_fundacion,dominio_email
4308,Bib.Pop. Juglares sin Fronteras,82063,2010.0,gmail
4330,Bib. Pop. Amilcar Renna,82063,2013.0,gmail
4391,De Las orillas,82063,2022.0,
2698,Bib.Pop. José Hernández,82063,1980.0,
2885,Bib.Pop. Dr. Ricardo D. G. Alcacer,82070,1969.0,educ
1144,Bib. Pop. Mariano Moreno,82070,1926.0,hotmail
945,Bib.Pop. Beck Herzog,82070,1922.0,arnet
2207,Bib.Pop. Juan Bautista Alberdi,82070,1943.0,hotmail
4381,"Bib. Pop. ""José Hernández""",82070,2018.0,gmail
4206,Bib. Pop. Walter Gunziger,82070,1980.0,hotmail
4298,Bib.Pop. Nuevo Torino,82070,2010.0,gmail
3873,Bib.Pop. de Pilar,82070,1998.0,pilar-sfe
4226,Bib.Pop.María Emilia Divo,82070,2003.0,hotmail
4379,"Bib. Pop. ""Ángela Peralta Pino""",82070,2018.0,hotmail
4234,Bib.Pop. Eduardo de Sa Pereira,82070,2006.0,yahoo
461,Bib.Pop. Centro Rivadavia,82070,1911.0,
4377,Bib. Pop. y Pub. George Baud,82070,2008.0,
462,Bib.Pop. Gottfried Keller,82070,,hotmail
3978,Bib. Pop. Mariano Moreno,82070,2000.0,hotmail
2811,Bib.Pop. Domingo Faustino Sarmiento,82070,1935.0,gmail
2110,Bib.Pop. D.F.Sarmiento,82070,1942.0,
1800,Bib. Pop. Nº 1800 José Malet,82084,1932.0,gmail
470,Bib.Pop. Carlos Guido Spano,82084,1917.0,msn
1265,Bib.Pop.Inf. 25 de Mayo,82084,1980.0,gmail
430,Bib.Pop. Bernardino Rivadavia,82084,1918.0,
416,Bib.Pop. Mariano Moreno,82084,1919.0,
3898,Bib.Pop. El buen saber,82084,2000.0,yahoo
4147,Bib. Mun. y Pop. Ferdinando Ricci,82084,1980.0,
4220,Bib.Pop.Julio Migno de Ibarlucea,82084,2007.0,hotmail
440,Bib.Pop. Escuela de la A.de Muj.de Ros.,82084,,
442,Bib.Pop.Ped.Inf. Eudoro Díaz,82084,,
483,Bib.Pop. Estímulo al estudio,82084,1911.0,yahoo
982,Bib.Pop. Amor al estudio,82084,1922.0,hotmail
1063,Bib.Pop. Libertad,82084,1922.0,
1093,Bib.Pop.Pub. Aristóbulo del Valle,82084,1925.0,yahoo
1259,Bib.Pop. Proa,82084,1927.0,
1947,Bib.Pop. Amor a la verdad,82084,1926.0,
1989,Bib.Pop.Inf. Mitre,82084,1936.0,
2004,Bib.Pop. Juan Bautista Alberdi,82084,1935.0,hotmail
2005,Bib.Pop. Homero,82084,1936.0,hotmail
2094,Bib.Pop. Dr. A. Franzini Herrera,82084,1928.0,yahoo
2237,Bib.Pop. Solidaridad social,82084,1942.0,
2449,Bib. Pop. Mun. Arg. Dr. Juan Alvarez,82084,1910.0,rosario
2690,Bib.Pop. Constancio C. Vigil,82084,1944.0,gmail
2876,Bib.Pop. Alvaro Flores Estrada - Ctro Asturiano,82084,1904.0,
3006,Bib.Pop. Mariano Moreno,82084,1979.0,hotmail
3199,Bib.Pop. Alfonsina Storni,82084,1990.0,gmail
3528,Bib. Pop. La Florida,82084,1976.0,yahoo
3710,Bib.Pop. Centro cultural Rosario,82084,1998.0,
3869,Bib.Pop. Roberto Fontanarrosa,82084,1980.0,hotmail
3907,"Centro Educación, Comunicación y Bib. Pop.Cachilo",82084,2000.0,gmail
3971,Bib. Pop. Primera Ambiental y Ecológica de Rosario,82084,1993.0,
3980,Bib.Pop. Casa de Luxemburgo,82084,2000.0,gmail
4012,Bib.Pop. Dr. Lisandro de la Torre,82084,2001.0,
4082,Bib. Pop. Gastón Gori,82084,2002.0,hotmail
4114,Bib. Pop. Pocho Lepratti,82084,2002.0,
4191,Asoc.Civ.Bib.Pop. Raíces y Alas,82084,1980.0,hotmail
4257,Bib. Pop. para el Desarrollo Social,82084,2006.0,
3923,Bib. Pop. José Pedroni,82084,2000.0,yahoo
3892,Bib. Pop. Amor a la patria,82084,1995.0,hotmail
3820,Bib.Pop. José Hernández,82091,1998.0,
3911,Asoc.Civ.Bib.Pop. Miguel Angel Sosa,82091,2000.0,cooparrufo
413,Bib.Pop.D.F.Sarmiento,82091,1910.0,hotmail
4321,Bib. Pop. Teresa de Calcuta,82091,2012.0,
4397,Biblioteca Popular Gaston Bianchi,82091,2022.0,gmail
2187,Bib.Pop. Juan Bautista Alberdi,82091,1935.0,yahoo
427,Bib.Pop. Barón Hirsch,82091,1913.0,
460,Bib.Pop. San Martín,82091,1910.0,hotmail
2655,Club Union Cultural y Deportivo y Bib. Pop.,82091,1954.0,
1924,Bib.Pop. D.F. Sarmiento,82091,1933.0,gmail
3948,Bib.Pop.  Alas,82091,2000.0,vtcc
4157,Bib.Pop. Compartir,82098,1980.0,hotmail
3155,Bib.Pop. Despertar,82098,1981.0,romang
4038,Bib.Pop. Julio Migno,82098,1983.0,yahoo
906,Bib.Pop. de Barrancas,82105,1922.0,
417,Bib.Pop. Coronel José Rodríguez,82105,1912.0,
4356,Bib. Pop. Los Libros y el Río,82105,2014.0,outlook
4282,Bib.Pop. del Bicentenario,82105,2011.0,hotmail
420,Bib.Pop. Dr. Andrés Egaña,82105,1905.0,cablenet
476,Bib.Pop. Dr. Pedro S. Alcacer,82105,1919.0,hotmail
466,Bib.Pop. Rivadavia,82105,1918.0,
925,Bib.Pop. Estanislao Zeballos,82112,1922.0,hotmail
4068,Bib. Pop. Luis Landriscina,82112,2002.0,gcrespo
1135,Bib.Pop. Florentino Ameghino,82112,1922.0,
991,Bib.Pop. Mariano Moreno,82112,1919.0,sanjustosf
3977,Bib.Esc.Pop. San Martín Norte (Escuela de la Familia Agrícola N,82112,2000.0,hotmail
4353,Bib. Pop. Miguel A. Fabellotti,82112,2006.0,gmail
3635,Bib.Pub.Com.y Pop. Bartolomé Mitre,82021,1980.0,
3570,Bib.Pub.Mun.Pop. Dr. Lisandro de la Torre,82119,1977.0,hotmail
1152,Bib.Pop. Sarmiento,82119,1917.0,arnet
2038,Bib.Pop. Almafuerte,82119,1939.0,gmail
429,Bib.Pop. Bernardino Rivadavia,82119,1920.0,
3538,Bib.Pop.Pub. Los paraisos,82119,1980.0,
489,Bib.Esc.Pop. D.F.Sarmiento,82119,1918.0,
1119,Bib.Pop. Juan Bautista Alberdi,82126,1924.0,velosat
473,Bib.Pop. José Mármol,82126,1917.0,live
985,Bib.Pop. Bartolomé Mitre,82126,1924.0,yahoo
3365,Bib.Pop. Domingo Piccolo,82126,2005.0,eltrebol
3013,Bib.Pop. de Landeta,82126,1979.0,gmail
2946,Bib.Pop. Carlos Jewell,82126,1975.0,
4223,Bib. Pop. Alejandría,82126,2008.0,outlook
2631,Bib.Pop. Bartolomé Mitre,82126,1932.0,
1970,Bib.Pop. San Martín,82126,1937.0,gmail
1395,Bib.Pop. Rivadavia,82126,1929.0,
1838,Bib.Pop. Juan Bautista Alberdi,82126,1934.0,sme
876,Bib.Pop. Gral. José de San Martín,82126,1919.0,sme
4029,Bib.Pop. Jose Hernández,82021,1980.0,yahoo
4015,Bib. Pop. Felicia,82070,2002.0,outlook
4011,Bib. Pop. Alfonsina Storni,82105,2000.0,
4044,Bib.Pop. Martín Fierro,82063,1980.0,
4174,Asoc.Civ.Bib.Pop. Mariano Moreno de Villada,82014,2004.0,yahoo
4198,Bib.Pop. Angel José Medina,82133,1980.0,hotmail
3451,Bib.Pop.Dependiente E.E.T.P.I. Nº 8211,82133,1980.0,
4233,Bib. Pop. Sofia Barat,82133,2008.0,
3030,Bib.Pop. José Pedroni,82133,1980.0,trcnet
3390,Bib.Pop. Tanino,82133,1995.0,csdnet
3379,Bib.Pop. de Margarita,82133,1994.0,cosemar
4231,"Bib. Pop. Tartagal, mi pueblo",82133,2007.0,
422,Bib.Pop. Dr. Allende Lezama,82133,1907.0,
4209,Bib. Pop. Profesor Víctor HUgo Olivares,86049,2008.0,
3975,Bib.Pop. de Campo Gallo,86014,1997.0,
3699,Bib.Pop. Padre Alberto Ciupke,86021,1980.0,
615,Bib.Pop. Bartolomé Mitre,86028,1916.0,
3703,Bib.Pop. Alfonso Nassif,86028,1980.0,hotmail
4323,Bib. Pop. Hna. María Pía Bettini,86028,2012.0,
624,Bib.Pop. Mariano Moreno,86035,1929.0,
619,Bib.Pop. Bernardino Rivadavia,86035,1910.0,
1264,Bib.Pop. Juan Bautista Alberdi,86035,1927.0,
2311,Bib.Pop. Absalon Rojas,86035,1945.0,
2456,Bib.Pop. Narciso Laprida,86035,1946.0,
2763,Bib.Pop. Conrado Juarez,86035,1940.0,hotmail
3123,Bib.Pop. Carlos Pellegrini,86035,1966.0,live
3174,Bib.Pop. Domingo A. Bravo,86035,1987.0,hotmail
3192,Bib.Pop. Luis O. Orieta,86035,1992.0,
3274,Bib.Pop. San Martín,86035,1994.0,hotmail
3827,Bib.Pop. Río dulce,86035,1980.0,hotmail
4089,Bib.Pop. Fortunato Júarez Barrios Miski Mayu y Parque Indus,86035,1980.0,hotmail
4091,Bib.Pop. Ada Nilda Alderete,86035,2001.0,
2252,Bib.Pop. Manuel Belgrano,86042,1943.0,hotmail
3115,Bib.Pop. Florentino Ameghino,86049,1942.0,
621,Bib.Pop. D.F.Sarmiento,86049,,hotmail
1007,Bib.Pop. Gob. Eduardo Miguel,86049,1980.0,
1081,Bib.Pop. Juan Bautista Alberdi,86049,1925.0,
1204,Bib.Pop. Agustín Alvarez,86049,1926.0,hotmail
1662,Bib.Pop. Pedro Firmo Unzaga,86049,1930.0,yahoo
1665,Bib.Pop. Dr. Manuel Gorostiaga,86049,1927.0,
2084,"Asoc, Cult. y Vecinal y Bib.Pop Ricardo Rojas",86049,1938.0,gmail
2262,Bib.Pop. Francisca Jacques,86049,1942.0,
2578,Bib.Pop. Miguel Martín de Güemes,86049,1940.0,
3122,Bib.Pop. Esteban Echeverría,86049,1933.0,hotmail
3124,Bib.Pop. Francisco de Aguirre,86049,1980.0,
3164,Bib.Pop. Jorge W. Abalos,86049,1988.0,
3428,Bib.Pop. Segundo M. Arce,86049,1980.0,
3489,Bib.Pop. Juan F. Bianchi,86049,1980.0,
3496,Bib. Pop. Club de maestros,86049,1980.0,hotmail
3533,Bib.Pop. M. E. R. Vargas de Basualdo,86049,1980.0,
3566,Bib. Esc. Pop. Siglo XXI,86049,1996.0,hotmail
3920,Bib.Pop. Dr. Orestes di Lullo,86049,1980.0,
4057,Bib.Pop. José Mármol,86049,1936.0,hotmail
4059,Bib.Pop. Dr. Raúl Dargoltz,86049,2000.0,
4067,Bib.Pop. Andrés Chazarreta,86049,2001.0,
4200,Bib.Pop. Dr. Bernardo Canal Feijoo,86049,1980.0,hotmail
4225,Bib.Pop. Mariano Moreno,86049,1980.0,
4358,Bib.Pop. Shunko,86049,2003.0,gmail
616,Bib.Pop. D.F.Sarmiento,86063,1908.0,
4190,Bib.Pop. Juan Carlos Infante del Castaño,86063,1980.0,
3562,Bib.Pop. Julio Bustamante,86126,1980.0,
3927,Bib.Pop. Alberto J. Montenegro,86056,2001.0,
612,Bib.Pop. Almafuerte,86077,1919.0,hotmail
1179,Bib.Pop. de Añatuya,86077,1922.0,hotmail
4025,Bib. Pop. Alfonsina Storni,86077,2001.0,
4253,Bib. Pop. Mariano Moreno,86091,2009.0,gmail
3598,Bib.Pop. Jorge Luis Borges,86098,1980.0,
3816,Bib.Pop. Eduardo Miguel,86105,1999.0,hotmail
3694,Bib.Pop. José María Lami Hernández,86126,1980.0,
4107,Bib. Pop. San Roque,86056,2003.0,
3335,Bib.Pop. Sumampa,86140,1992.0,
1863,Bib.Pop. D.F.Sarmiento,86147,1980.0,
2813,Bib.Pop. Manuel Belgrano,86147,1962.0,
2854,Bib.Pop. Ricardo Rojas,86147,1964.0,
1497,Bib.Pop. Mariano Moreno,86147,1917.0,hotmail
3893,Bib.Pop. Juan Bautista Marozzi,86154,1997.0,
4328,Bib. Pop. El Algarrobal,86161,2012.0,gmail
1361,Bib.Pop. San Martín,86161,1928.0,
2108,Bib.Pop. Almafuerte,86161,1917.0,
3370,Bib.Pop. José Hernández,86161,1992.0,
2597,Bib.Pop. Eduardo Schmidt (h,94007,1953.0,hotmail
3239,Bib.Pop. Infanto Juvenil,94007,1993.0,hotmail
3252,Bib.Pop. Mariano Moreno,94007,1992.0,
3340,Bib.Pop. Kau Kren de la Dcion. Pcial. de Juventud,94007,1980.0,hotmail
3951,Asoc.Civ. Nuestra Biblioteca Popular,94007,2001.0,hotmail
4150,Bib. Pop. Leonor María Piñeiro,94007,1980.0,hotmail
3540,Bib.Pop. Malvinas argentinas,94007,1980.0,
1180,Bib.Pop. D.F.Sarmiento,94014,1926.0,
3422,Bib.Pop. Alfonsina Storni,94014,1994.0,
4386,BP Patria Grande,90084,2022.0,gmail
644,Bib.Pop. Alberdi,90084,1903.0,hotmail
645,Bib.Pop. A. M. Garmendia de Frías,90084,1905.0,
1489,Bib.Pop. Miguel Lillo,90084,1929.0,
1851,Bib.Pop.Inf. Belgrano,90084,1934.0,
2032,Bib.Pop. Justo José de Urquíza,90084,1927.0,
2130,Bib.Pop. Gral. Belgrano,90084,1935.0,
3120,Bib.Pop. Dr. Antonio Torres,90084,1947.0,
4050,Bib.Pop. El saber ciudadano,90084,2001.0,hotmail
4333,BIb. Pop. Osvaldo Bayer,90084,2011.0,gmail
3539,Bib.Pop. Leopoldo Lugones,90014,1988.0,hotmail
3989,Bib.Pop. 24 de Septiembre,90014,1980.0,
3119,Bib.Pop. Juan Pablo II,90014,1980.0,hotmail
908,Bib.Pop. Marco M. Avellaneda,90014,1920.0,
1611,Bib.Pop. Manuel Lainez,90028,1932.0,
4320,Bib. Pop. Batalla de Famailla,90028,2012.0,
640,Bib.Pop. La Madrid,90035,1921.0,
652,Bib.Pop. Belgrano,90042,1912.0,
2356,Bib.Pop. 25 de Mayo,90049,1909.0,
3532,Bib.Pop. Padre Saravia,90056,1995.0,gmail
2260,Bib.Pop. Almafuerte,90056,1917.0,
661,Bib.Pop. Ernesto E. Padilla,90056,1926.0,
642,Bib.Pop. Bartolomé Mitre,90070,1906.0,yahoo
2418,Bib. Pop. Obrera M.Luisa Bufo de Ferro,90070,1949.0,yahoo
3116,Bib.Pop. Isauro y A. Arancibia,90070,1987.0,hotmail
1799,Bib.Pop. Carlos N. Vergara,90070,1929.0,yahoo
4303,Bib.Pop. Santa Lucía,90070,2012.0,
634,Bib.Pop. Ricardo Rojas,90077,1911.0,
3077,Bib.Pop. Alfonsina Storni Los Sarmientos,90077,1972.0,
635,Bib.Pop. Nicolás Avellaneda,90021,1980.0,
651,Bib.Pop. Mariano Moreno,90112,1912.0,
3291,Bib.Pop. Amado Juarez,90098,1909.0,
3159,Bib.Pop. Manuel Aldonate,90098,1980.0,
1170,Bib.Pop. Ing. A. Pasquini,90105,1923.0,
1658,Bib.Pop. Juan Bautista Alberdi,90105,1928.0,
2015,Bib.Pop. Hipólito Yrigoyen,90105,1935.0,
2814,Bib.Pop. Manuel Lizondo Borda,90105,1959.0,
4158,Bib.Pop. La Randa,90119,1980.0,yahoo
